station;date;Location;Sub-district;District;Province;GWL_max;GWL_min;GWL_rata;SM_max;SM_min;SM_rata;Total;Status;longitude;latitude
BRG_150611_01;2019-03-07;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.73;-0.782;-0.757;33;30.9;31.8;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-08;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.779;-0.823;-0.8;31.2;29.7;30.619;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-09;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.813;-0.872;-0.839;30.3;29.1;29.664;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-10;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.826;-0.877;-0.854;47.2;29.2;36.176;3.6;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-11;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.83;-0.911;-0.872;50.6;32.2;35.579;1.2;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-12;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.884;-0.953;-0.914;32.5;31.1;31.848;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-13;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.913;-0.962;-0.942;41.2;31;33.19;0.55;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-14;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.935;-0.984;-0.958;33.5;30.8;32.361;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-15;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.972;-0.989;-0.978;31.1;28.8;30.183;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-16;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.977;-1.016;-0.989;29.1;26.3;28.056;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-17;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.989;-1.023;-1.002;26.8;26.1;26.488;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-18;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.006;-1.038;-1.02;26.5;24.1;25.58;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-19;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.023;-1.05;-1.039;24.4;22.2;23.507;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-20;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.038;-1.065;-1.052;23;21.2;21.957;0.1;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-21;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.05;-1.079;-1.063;33.1;20.9;23.975;4.75;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-22;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.065;-1.089;-1.072;29.1;24.2;26.525;0.5;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-23;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.07;-1.087;-1.078;48.4;24.1;31.713;1.3;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-24;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.075;-1.104;-1.082;28.7;26.6;27.873;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-25;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.079;-1.099;-1.09;27.2;25.2;26.357;0.05;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-26;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.084;-1.104;-1.094;26.7;24.5;25.928;0.05;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-27;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.094;-1.106;-1.1;45.1;24.5;31.125;5.25;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-28;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.094;-1.121;-1.102;33.5;29.9;31.503;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-29;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.094;-1.116;-1.104;30.8;27.5;29.032;0.05;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-30;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.097;-1.116;-1.107;42.9;27.7;33.307;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-03-31;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.104;-1.116;-1.109;40.3;29.7;34.379;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-01;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.097;-1.116;-1.105;35.9;31.1;32.43;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-02;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.079;-1.109;-1.103;34.6;29.1;30.648;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-03;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.097;-1.109;-1.103;33.8;30;31.127;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-04;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.087;-1.109;-1.104;43.8;28.5;30.18;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-05;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.955;-1.077;-1;39.6;32.1;34.08;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-06;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.965;-0.984;-0.975;32;29.4;30.424;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-07;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.982;-1.004;-0.991;29.6;27.8;28.425;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-08;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.989;-1.006;-0.998;28;26.3;26.969;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-09;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.999;-1.009;-1.005;26.7;26.2;26.421;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-12;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.018;-1.033;-1.026;42.5;30.7;33.868;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-13;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.026;-1.038;-1.033;33.2;29.3;30.574;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-14;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.014;-1.038;-1.023;40.5;29;33.359;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-15;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.009;-1.023;-1.017;38.4;31.9;34.291;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-16;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.014;-1.028;-1.019;34.2;31.3;32.21;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-17;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.018;-1.038;-1.027;31.9;29.1;30.015;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-18;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.028;-1.043;-1.036;42.2;28;29.819;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-19;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.033;-1.048;-1.043;42.2;31;34.686;0.05;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-20;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.038;-1.048;-1.044;39.3;31.7;33.982;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-21;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.906;-1.055;-0.983;40.9;31.3;34.037;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-22;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.911;-0.957;-0.943;35.9;31.6;33.384;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-23;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.933;-0.962;-0.953;36.2;31.6;32.737;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-24;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.955;-0.974;-0.964;31.6;29.7;30.448;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-25;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.967;-0.984;-0.975;43.4;28.2;31.699;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-26;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.801;-0.987;-0.94;40.4;30.8;34.645;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-27;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.813;-0.887;-0.858;36.7;31.5;33.027;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-28;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.884;-0.957;-0.93;31.7;29.1;30.013;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-29;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.938;-0.967;-0.956;29.4;28.1;28.572;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-04-30;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.957;-0.974;-0.965;28.3;27.3;27.735;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-01;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.962;-0.994;-0.979;27.5;25.8;26.409;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-02;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.987;-1.006;-0.999;26.2;24.6;25.137;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-03;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.984;-1.014;-0.996;39.8;24.7;32.006;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-04;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.989;-1.006;-0.998;32.5;29.5;30.969;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-05;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.996;-1.016;-1.006;38.1;27.5;31.98;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-06;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.004;-1.018;-1.011;34.1;29.4;31.118;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-07;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.009;-1.026;-1.016;29.7;27.8;28.477;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-08;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.018;-1.033;-1.024;28;27;27.416;0.05;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-09;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.026;-1.043;-1.032;27.3;25.8;26.246;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-10;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.028;-1.043;-1.035;26.1;24.7;25.194;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-11;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.033;-1.05;-1.043;25.1;23.6;24.212;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-12;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.036;-1.058;-1.048;24;23.1;23.482;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-13;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.043;-1.065;-1.053;23.5;22.6;22.975;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-14;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.05;-1.067;-1.057;44.8;22.3;29.351;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-15;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.048;-1.065;-1.055;31.7;28.9;29.79;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-16;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.048;-1.065;-1.055;29.1;27.7;28.32;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-17;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.048;-1.067;-1.056;27.8;26.5;26.934;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-18;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.055;-1.07;-1.061;33.2;25.2;27.721;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-19;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.06;-1.077;-1.068;40.1;29.6;32.685;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-20;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.067;-1.087;-1.078;29.6;27.6;28.222;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-21;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.077;-1.094;-1.085;27.5;26.1;26.721;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-22;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.084;-1.099;-1.091;30.5;0;26.911;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-23;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.089;-1.106;-1.097;26.6;24.9;25.454;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-24;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.097;-1.111;-1.105;25.2;23.3;24.051;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-25;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.104;-1.116;-1.109;26.9;22.8;24.477;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-26;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.109;-1.121;-1.116;24.5;23.2;23.767;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-27;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.116;-1.131;-1.125;29;22.8;25.253;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-28;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.126;-1.141;-1.133;25.1;23.1;23.852;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-29;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.128;-1.145;-1.135;41.7;23;30.194;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-30;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.131;-1.141;-1.137;30.2;27.5;28.45;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-05-31;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.136;-1.145;-1.141;37.3;26.9;30.724;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-01;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.138;-1.155;-1.147;37.6;29;32.225;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-02;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.141;-1.158;-1.147;37.7;29.6;33.085;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-03;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.138;-1.155;-1.147;35.1;30.7;32.283;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-04;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.109;-1.15;-1.133;41.3;30.4;33.703;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-05;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.089;-1.111;-1.101;32.4;29.4;30.529;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-06;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.084;-1.099;-1.091;44.7;29.7;32.92;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-07;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.077;-1.094;-1.084;38;30.9;32.657;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-08;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.07;-1.087;-1.079;30.9;29.2;29.857;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-09;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.075;-1.087;-1.079;31.3;28.3;29.349;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-10;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.077;-1.089;-1.083;29.7;27.4;28.086;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-11;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.084;-1.097;-1.088;43.6;28;34.846;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-12;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.084;-1.097;-1.09;36.5;31.4;33.053;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-13;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.084;-1.099;-1.093;31.4;28.9;29.913;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-14;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.094;-1.106;-1.099;40.9;27.8;31.454;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-15;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.801;-1.099;-0.919;42;32.4;35.694;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-16;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.835;-0.918;-0.886;33.2;29.8;30.771;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-17;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.896;-0.955;-0.923;38.9;29.1;32.417;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-18;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.901;-0.972;-0.941;32.1;30.3;31.108;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-19;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.935;-0.977;-0.964;38.4;29.2;32.345;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-20;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.943;-0.984;-0.971;36;29.9;32.165;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-21;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.974;-0.996;-0.987;36.7;31.4;32.892;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-22;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.989;-1.006;-1;31.5;29.2;30.116;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-23;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-0.999;-1.026;-1.012;29.8;27.9;28.498;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-24;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.018;-1.043;-1.031;28.1;26.7;27.188;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-25;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.036;-1.058;-1.047;27;25.6;26.102;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-26;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.055;-1.075;-1.064;25.9;24.8;25.188;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-27;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.067;-1.087;-1.078;25.2;24;24.417;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-28;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.079;-1.104;-1.091;24.3;23.3;23.747;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-29;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.097;-1.116;-1.104;23.6;22.6;23.004;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-06-30;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.099;-1.119;-1.109;22.9;22.1;22.456;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-07-01;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.109;-1.131;-1.118;22.6;21.6;22.022;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-07-02;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.119;-1.136;-1.126;21.9;21.2;21.522;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-07-03;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.126;-1.145;-1.134;21.7;20.8;21.124;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-07-04;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.136;-1.148;-1.14;21.1;20.2;20.589;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-07-05;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.141;-1.15;-1.147;20.6;19.9;20.273;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-07-06;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.145;-1.165;-1.154;24.1;20.1;21.809;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-07-07;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.155;-1.167;-1.159;25.7;21;23.002;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-07-08;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.158;-1.172;-1.164;30.1;22.9;26.172;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-07-09;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.16;-1.172;-1.168;26;22;23.118;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-07-10;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.167;-1.18;-1.171;22.1;20.5;21.148;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-07-11;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.16;-1.187;-1.174;20.8;19.4;19.918;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-07-12;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.165;-1.189;-1.181;19.8;18.7;19.079;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-07-13;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.17;-1.192;-1.184;19;17.8;18.269;0;BAHAYA;103.321105;-0.9080600000000001
BRG_150611_01;2019-07-14;Bram Itam Kanan;BRAM ITAM;TANJUNG JABUNG BARAT;JAMBI;-1.16;-1.199;-1.188;18.3;17.2;17.601;0;BAHAYA;103.321105;-0.9080600000000001
